artistName,trackName,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,genres
The Phantoms,Season of the Witch,482346,0,0,0,0,0,0,0,0,0,0,0,None
The Phantoms,We Carry On (feat. Amy Stroup),0,0,0,0,0,0,0,0,0,0,99760,4330,None
The Police,Message In A Bottle,290280,0,0,0,0,0,0,0,0,0,0,0,None
The Police,Roxanne,67306,0,0,0,191946,0,0,0,0,0,0,196373,album rock
The Pretty Reckless,25,0,0,0,0,0,326900,0,0,0,0,0,0,None
The Pretty Reckless,Burn,0,0,0,0,0,8514,0,0,0,0,0,0,None
The Pretty Reckless,Make Me Wanna Die,0,0,0,0,0,0,0,0,0,0,0,235653,None
The Psychedelic Furs,Love My Way,213973,0,0,0,0,0,0,0,0,0,0,0,None
The RH Factor,Crazy Race,0,0,0,0,3100,0,0,0,0,0,0,0,None
The Rare Occasions,Aglow,0,0,0,0,0,167680,0,0,0,0,0,0,None
The Rare Occasions,Notion,0,0,0,195120,0,195121,195120,0,0,0,0,2986,la indie
The Righteous Brothers,Unchained Melody,0,1950,0,0,0,0,0,0,0,0,0,0,adult standards
The Rigs,Devil's Playground,0,0,0,0,0,0,85681,0,0,0,0,0,None
The Rolling Stones,"Paint It, Black - Mono",0,111280,0,0,0,0,0,0,0,0,0,0,album rock
The Roots,You Got Me,0,259306,0,0,0,0,0,0,0,0,259306,0,conscious hip hop
The Rose,Back To Me,0,0,0,0,0,0,0,0,8533,0,0,0,None
The Rose,She's In The Rain,0,1091,0,4133,3366,0,1927,0,0,0,0,0,None
The Rose,sorry,119060,0,0,0,0,0,0,0,0,0,0,0,None
The Runaways,Cherry Bomb,0,0,0,0,36880,0,0,0,0,0,0,0,None
The Seige,Run for Your Life,0,0,0,0,0,0,0,0,0,0,2474,0,None
The Shins,New Slang - 2021 Remaster,0,0,0,0,0,0,0,0,0,0,230866,469,None
The Slaps,The Slaps,0,0,0,0,168530,0,0,0,0,0,0,0,None
The Smiths,Hand in Glove - 2011 Remaster,0,0,0,0,0,0,0,0,0,0,0,19710,None
The Smiths,How Soon Is Now? - 2011 Remaster,0,0,0,0,0,0,0,0,0,0,0,279360,madchester
The Smiths,I Know It's Over - 2011 Remaster,0,0,0,0,0,0,0,0,0,0,0,7410,None
The Smiths,This Charming Man - 2011 Remaster,3477,0,0,0,1904,0,0,0,0,0,47082,162920,madchester
The Smiths,Well I Wonder - 2011 Remaster,0,0,0,0,0,0,0,0,0,0,0,2960,None
The Specials,A Message to You Rudy - 2015 Remaster,0,0,0,0,0,0,172920,0,0,0,0,0,britpop
The Spencer Lee Band,The Wolf,176435,882,0,0,0,0,1200,0,0,0,0,1087,modern funk
The Statler Brothers,Flowers On the Wall,0,0,0,0,0,0,0,4373,0,0,5250,0,country
The Strokes,"Alone, Together",0,0,0,0,24500,0,0,0,0,0,0,0,None
The Strokes,Barely Legal,0,0,0,0,234732,0,234732,0,0,0,0,0,None
The Strokes,Chances,0,0,219436,0,0,0,0,0,0,0,0,0,None
The Strokes,Heart In a Cage,0,0,0,0,0,0,0,0,0,0,0,61455,None
The Strokes,Is This It,0,0,0,0,0,0,151333,0,0,0,0,0,None
The Strokes,Ode To The Mets,0,0,0,0,0,0,351786,0,0,0,0,0,None
The Strokes,Reptilia,0,0,0,0,46060,0,0,0,0,0,0,0,None
The Strokes,Selfless,0,0,0,0,222093,0,222093,0,0,0,0,0,None
The Strokes,The Adults Are Talking,0,0,0,0,0,0,309053,0,0,0,0,0,None
The Strokes,You Only Live Once,0,0,0,0,0,0,0,0,0,0,0,160320,None
The Sukis,Becca,0,0,0,0,389648,0,231312,0,0,0,0,0,None
The Surfaris,Wipe Out,0,0,0,0,0,0,0,0,0,0,4156,0,None
The Tallest Man On Earth,The Dreamer,0,0,0,0,0,1530,0,0,0,0,0,0,None
The Taxpayers,I Love You Like An Alcoholic,0,0,0,0,0,2610,0,0,0,0,0,0,None
The Technicolors,Howl,0,0,23398,0,0,0,0,0,0,0,0,0,None
The Technicolors,Mezzanine,3904,0,0,0,5665,0,0,0,0,2669,222072,228216,phoenix indie
The Technicolors,Neon Roses,0,0,201024,0,0,0,0,0,0,0,0,0,None
The Technicolors,Tonight You Are Mine,0,0,398050,0,0,0,0,981,0,0,9088,2240,phoenix indie
The Temptations,My Girl,0,0,1066,0,10546,0,0,0,0,0,0,0,memphis soul
The Troggs,Wild Thing,0,768,1170,0,0,0,0,0,0,0,0,0,british invasion
The Turtles,Happy Together,7551,0,0,0,0,0,0,0,0,0,0,9214,bubblegum pop
The Unauthorized Bash Brothers Experience,Uniform On,0,0,0,0,2344,0,0,0,703,0,0,5268,comic
The Vaccines,Want You So Bad,0,0,328920,0,0,0,0,0,0,0,0,0,british indie rock
The Vamps,Just My Type,0,0,0,0,0,938,0,19630,0,0,0,0,boy band
The Vamps,Somebody To You,0,0,0,0,0,1002,0,0,0,0,0,0,None
The Walters,I Love You So,0,103670,0,0,0,0,0,0,0,0,0,0,None
The Weeknd,A Lesser Man,0,0,0,0,0,1019090,298616,0,0,0,14783,2900,canadian contemporary r&b
The Weeknd,After Hours,0,967158,415512,0,361879,0,0,0,0,0,0,1941,canadian contemporary r&b
The Weeknd,Blinding Lights,0,0,0,0,0,0,3584,0,0,0,0,0,None
The Weeknd,D.D.,0,0,0,0,0,0,0,0,0,79381,0,0,None
The Weeknd,Dark Times,0,1109,3605,2205,0,661,260640,0,0,0,0,0,canadian contemporary r&b
The Weeknd,Double Fantasy (with Future),0,0,0,0,273320,0,0,0,0,0,0,0,None
The Weeknd,False Alarm,0,0,221542,0,0,0,0,0,0,0,1310,0,canadian contemporary r&b
The Weeknd,"Fill The Void (with Lily Rose Depp, Ramsey)",0,0,0,0,0,13980,0,0,0,0,0,0,None
The Weeknd,High For This,0,129556,0,0,29522,0,0,0,0,0,1322,247226,canadian contemporary r&b
The Weeknd,House Of Balloons / Glass Table Girls,0,0,0,0,0,355182,324931,0,0,0,0,1580,canadian contemporary r&b
The Weeknd,I Feel It Coming,0,0,0,0,0,0,1160,0,0,0,0,0,canadian contemporary r&b
The Weeknd,In Your Eyes,0,0,1343,0,0,0,0,0,0,0,0,0,canadian contemporary r&b
The Weeknd,Jealous Guy,0,0,0,0,0,82310,0,0,0,0,0,0,None
The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",0,0,0,0,0,93023,0,0,0,0,0,0,None
The Weeknd,Party Monster,0,1230,0,60974,249213,0,0,0,0,0,0,0,canadian contemporary r&b
The Weeknd,Rolling Stone,139790,1021,1194,0,15083,3136,0,164161,0,0,0,1140,canadian contemporary r&b
The Weeknd,Save Your Tears (with Ariana Grande) (Remix),0,0,191013,0,766,0,192293,0,0,0,9258,0,canadian contemporary r&b
The Weeknd,Shameless,0,0,0,0,0,3520,4968,0,0,0,0,0,canadian contemporary r&b
The Weeknd,Stargirl Interlude,0,0,0,0,830,0,0,0,0,0,0,0,canadian contemporary r&b
The Weeknd,Take My Breath,0,150694,663298,281570,0,339023,0,125451,0,0,0,0,canadian contemporary r&b
The Weeknd,Until I Bleed Out,0,0,78805,0,0,0,0,0,0,0,0,0,None
The Weeknd,"Where You Belong - From ""Fifty Shades Of Grey"" Soundtrack",0,1253,0,0,0,0,0,0,0,0,0,1180,canadian contemporary r&b
The Weeknd,Wicked Games,0,0,0,0,1834,0,0,0,323746,975,0,1045,canadian contemporary r&b
The White Stripes,St. James Infirmary Blues,0,0,0,0,0,0,144266,0,0,0,0,0,None
The Whitest Boy Alive,Golden Cage,0,0,0,0,0,0,0,0,0,0,0,53320,None
The Young Veins,Funnel of Love,1471,0,0,0,0,0,0,0,0,0,0,82103,modern mod
The Zombies,Summertime,0,0,0,0,6058,0,0,0,0,0,152729,10197,baroque pop
The Zombies,The Way I Feel Inside,0,15371,0,0,6778,0,0,0,0,0,0,108573,baroque pop
The Zombies,Time Of The Season,0,0,0,0,280053,0,0,0,0,0,0,0,baroque pop
The xx,Angels,0,0,0,0,0,0,0,0,0,0,0,1152,None
The xx,Crystalised,0,0,201946,0,4783,895,0,0,0,0,0,704622,downtempo
The xx,Fiction,0,0,0,0,0,0,0,0,0,0,178130,618,None
The xx,Infinity,0,0,0,0,0,2170,0,0,0,0,0,768,None
The xx,Shelter,0,0,0,0,0,0,0,0,0,0,0,1408,None
The xx,Stars,0,0,0,0,0,0,0,0,0,0,0,1578,None
Thee Sacred Souls,Weak for Your Love,0,0,0,0,10634,0,0,0,0,0,0,0,latinx alternative
Theophilus London,Only You,0,0,0,0,0,11135,78623,0,1621,0,0,0,alternative hip hop
Therapie TAXI,Avec ta zouz,0,0,199450,0,1253,0,0,0,0,0,0,0,french indie pop
They Might Be Giants,Istanbul (Not Constantinople),0,0,0,0,159989,0,0,0,0,0,0,0,None
Thirty Seconds To Mars,Night Of The Hunter,2005,0,0,0,0,0,0,0,0,0,0,0,modern rock
Thirty Seconds To Mars,The Kill (Bury Me),0,0,0,0,0,0,0,1130,0,0,1320,0,modern rock
Thom Yorke,Hearing Damage,0,0,0,0,0,0,22384,0,0,0,0,0,None
Three 6 Mafia,Stay Fly,0,0,0,0,1787,874,0,0,0,0,0,0,crunk
Three Days Grace,I Hate Everything About You,0,0,151810,0,0,3883,0,0,0,0,0,1002,alternative metal
Three Days Grace,Let You Down,0,4652,94551,0,0,0,0,0,0,0,0,0,alternative metal
Thundercat,Jethro,0,94896,0,0,0,0,0,0,0,0,0,0,None
Thundercat,No More Lies,0,0,0,0,72298,1856,329330,0,0,0,1460,0,afrofuturism
Thundercat,Overseas,0,88453,0,0,0,0,0,0,0,0,0,0,None
Thundercat,Them Changes,0,0,0,376906,1439,0,190380,0,0,0,0,0,afrofuturism
Thurisaz,Years of Silence,4218,11450,0,0,0,431293,0,0,0,0,0,3071,belgian black metal
Tic-Tekk-Toe,Ride Clean,0,0,0,0,0,0,0,0,0,40425,0,0,None
Tierra Whack,Flea Market,0,0,0,0,0,0,0,0,0,0,0,104348,None
Tierra Whack,Hookers,60000,0,0,0,0,0,0,0,0,0,0,120000,None
Tiffany,I Think We're Alone Now,0,1300,0,0,1207,228840,0,0,0,0,1323,1237,new wave pop
Tim Atlas,Unwind,0,0,280520,0,0,0,0,0,0,0,0,0,None
Timbaland,Apologize,0,186442,0,0,0,0,0,0,0,0,185990,185100,dance pop
Timbaland,Carry Out (Featuring Justin Timberlake),508882,204823,0,232466,464932,0,162034,0,0,0,232466,90796,dance pop
Timur Selcuk,Ayrilanlar Icin,0,0,0,0,170773,0,0,0,0,0,0,0,None
Tina Turner,Proud Mary,164446,0,0,192620,7215,0,0,0,0,0,0,0,soft rock
Tion Wayne,Body (Remix) [feat. Murda],183829,0,0,0,0,0,0,0,0,0,0,373263,None
Tiesto,BOTH,0,0,0,0,0,0,0,0,0,0,0,1493,None
Tiesto,Lay Low,0,0,0,0,0,0,0,0,0,0,0,60380,None
Tobe Nwigwe,LORD FORGIVE ME,0,0,0,0,0,0,0,204000,0,0,0,177850,christian hip hop
Toby Mai,She Said,0,0,40319,1360,134981,124571,0,0,0,0,1471,0,dark r&b
Together Pangea,"Blood, Blood, Blood",0,0,0,0,0,0,154840,0,0,0,0,0,None
Together Pangea,She's a Queen,0,0,0,0,0,0,313178,0,0,0,0,0,None
Together Pangea,Sick Shit,0,0,0,0,234033,0,0,0,0,0,0,0,None
Tolga Ayaz,Zalim,0,0,0,0,0,0,0,0,0,0,10700,3040,None
Tolga Candar,Ah Bir Atas Ver,0,0,0,0,0,0,0,0,0,0,237919,0,None
Tolgahan Tarioglu,Unutmak Istiyorum,0,0,0,0,0,0,0,0,0,0,162052,0,None
Tom Curless & the 46%,I'm the Man Who Murdered Love,0,0,0,0,25193,0,0,0,0,0,0,0,None
Tom Odell,Another Love,2577,3413,0,0,0,0,0,0,0,0,230622,0,chill pop
Tom Odell,Butterflies (feat. AURORA),0,130110,0,0,0,0,0,0,0,0,0,0,None
Tom Odell,Can't Pretend,0,0,123669,3660,0,217840,0,217840,0,0,0,874,chill pop
Tom Waits,Little Drop Of Poison,0,0,0,0,0,1820,0,0,0,0,1343,0,None
Toma,Pas vole,0,0,97030,0,3185,237448,0,0,0,0,0,0,french pop
Tommee Profitt,Gloria Regali,0,0,0,0,0,208528,0,0,0,0,1301,0,None
Tommee Profitt,Hurts Like Hell,0,0,0,0,0,121045,7330,0,0,0,0,0,None
Tommee Profitt,Soldier,0,0,0,0,0,0,0,0,0,0,86383,0,None
Tommy Lefroy,The Mess,0,0,0,0,0,10610,0,0,0,0,0,0,None
TommyMuzzic,starboy but you're in a bathroom at a party - TikTok Remix,0,0,0,0,0,0,16682,0,0,0,0,0,None
TommyMuzzic,under the influence but you're in a bathroom at a party - TikTok Remix,0,0,0,0,0,0,52245,0,0,0,0,0,None
Toni Braxton,Un-Break My Heart,0,0,0,0,0,0,0,1194,0,0,0,1429,contemporary r&b
Tonight I'm Garth Brooks,Dive Bar,0,0,0,0,0,234,0,0,0,0,0,0,None
Toosii,Favorite Song (with Khalid) [Remix],0,0,0,0,18883,0,0,0,0,0,0,0,None
Tory Lanez,Broke In A Minute,0,0,0,0,0,0,0,0,0,0,0,0,None
Tory Lanez,In For It,0,0,0,0,5433,0,1416,0,0,0,1621,0,canadian hip hop
Tory Lanez,The Color Violet,0,0,0,137284,0,0,0,0,0,0,14600,0,canadian hip hop
Tory Lanez,'87 Stingray,0,0,0,141333,0,0,0,0,0,0,0,0,None
Toti Cisneros,Permanent Chill,0,0,0,0,0,0,145879,0,0,0,0,0,None
Toti Cisneros,Sunkissed,0,0,0,0,0,0,151578,0,0,0,0,0,None
Tove Lo,Bikini Porn,0,163967,0,0,0,0,0,5184,0,0,0,0,dance pop
Tove Lo,Habits (Stay High),0,1230,209160,0,0,0,0,209160,0,0,0,0,dance pop
Tove Lo,Talking Body,0,981,11130,0,0,0,1578,0,1301,0,0,874,dance pop
Toygar Isikli,Sen Yanimdayken,0,0,0,0,182602,0,0,0,0,0,0,0,None
Trade Wind,Blue Notes,0,0,0,0,0,0,0,0,0,0,0,15955,melodic hardcore
Travis,Valentine,7573,789,0,0,19133,0,0,0,0,0,0,0,britpop
Travis Scott,5% TINT,0,0,0,0,0,112436,196138,0,0,0,196138,0,hip hop
Travis Scott,CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee),0,0,0,0,0,0,0,281041,0,0,0,0,None
Travis Scott,Don't Play (feat. The 1975 & Big Sean),0,0,0,0,0,82128,0,0,1151,1230,123590,1002,hip hop
Travis Scott,K-POP,0,0,0,0,0,0,143661,0,0,0,0,0,None
Travis Scott,MAFIA,0,0,0,0,0,0,126130,0,0,0,0,0,None
Travis Scott,SKELETONS,0,0,0,145588,0,291176,0,0,0,0,0,0,None
Travis Scott,TOPIA TWINS (feat. Rob49 & 21 Savage),0,0,0,0,0,0,0,0,0,0,0,1557,None
Travis Scott,goosebumps,0,0,0,0,243836,0,0,0,0,0,0,0,None
Travis Scott,sdp interlude,0,0,0,439795,0,0,0,0,960,0,1109,0,hip hop
Travis Scott,the ends,0,0,0,15520,0,0,0,0,0,0,0,0,None
Treal Lee,Walk Around the Club (F**k Everybody) - Street Mix,0,3482,0,0,0,0,2763,0,0,2182,0,1216,dfw rap
Trefuego,FOREAL,0,0,0,0,0,0,90801,0,0,0,0,0,None
Trell Daniels,I'm on my way,0,0,0,0,0,0,171000,0,0,0,0,0,None
Trevor Kowalski,Wayfinders,0,0,1277,0,5349,0,0,0,0,0,1322,1301,None
Trevor Morris,Floki Appears to Kill Athelstan,0,5823,0,0,0,0,0,0,0,0,0,0,None
Trio Los Jaibos,Brillantes Con Carbon,3114,0,0,0,0,0,0,0,0,0,0,0,None
Trobar de Morte,The Bear's Dance,0,0,0,0,0,0,0,0,68580,0,0,0,None
Trobar de Morte,Yggdrasil,0,0,0,0,0,0,0,0,222082,0,0,0,None
Troy,Bet On It,0,0,0,0,1695,597,1439,0,0,0,0,1365,movie tunes
Troy,Bet On It,0,0,0,0,1695,597,1439,0,0,0,0,1365,movie tunes
Troye Sivan,Dance To This (feat. Ariana Grande),0,0,0,0,232050,0,0,0,0,1787,981,0,australian pop
Tuhan,Esenyurt Trap Merso,0,0,0,0,0,0,2623,0,459310,1416,0,1386,None
Tuhan,Yengen Kizar,0,1091,0,0,0,2620,1393,0,132943,0,64440,0,new school turkce rap
Tuhan,Yengen Kizar - Nickobella Remix,0,0,0,0,0,0,0,0,0,0,1066,0,None
Tuna Kiremitci,Birden Geldin Aklima,0,0,0,216611,0,0,0,0,0,0,0,0,None
Turkish Delight,Bin Defa Yasadim,0,0,0,0,0,0,62879,0,0,0,0,0,None
Tusks,Be Mine,0,0,0,0,0,0,0,0,0,0,0,0,None
Tugce Senogul,Bunu Sana Demistim,197396,0,0,0,0,0,0,0,0,0,0,0,turkish alternative
Tugce Senogul,Bunu Sana Demistim (Disco Tarantula Remix),848578,0,0,0,0,0,0,0,0,0,0,0,turkish alternative
Tugce Senogul,Onun Karanlik Huylari,217674,1393,0,100170,0,0,1253,0,217674,0,1462,0,turkish alternative
Twenty One Pilots,Car Radio,37440,267720,0,0,0,267720,441731,0,0,0,0,267720,modern rock
Twenty One Pilots,Chlorine,0,0,0,0,0,0,46532,0,0,0,0,0,None
Twenty One Pilots,Doubt,0,0,0,0,0,0,191493,0,0,0,0,0,None
Twenty One Pilots,Goner,0,0,0,0,0,0,743,0,0,0,0,0,None
Twenty One Pilots,Heathens,0,0,0,0,0,10500,0,0,0,0,0,0,None
Twenty One Pilots,Heavydirtysoul,0,0,0,0,0,0,187083,0,0,0,0,0,None
Twenty One Pilots,Lane Boy,0,0,0,0,0,0,149536,0,0,0,0,0,None
Twenty One Pilots,Levitate,0,0,0,0,0,0,789,0,0,0,0,0,None
Twenty One Pilots,Message Man,0,0,0,0,0,0,240080,0,0,0,0,0,None
Twenty One Pilots,My Blood,0,0,0,0,0,0,0,0,0,0,0,0,None
Twenty One Pilots,Neon Gravestones,0,0,0,0,0,0,0,0,0,0,0,0,None
Twenty One Pilots,Nico and the Niners,0,0,0,0,0,0,197323,0,0,0,0,0,None
Twenty One Pilots,Not Today,0,0,0,0,0,0,74079,0,0,0,0,0,None
Twenty One Pilots,Polarize,0,0,0,0,0,0,226786,0,0,0,0,0,None
Twenty One Pilots,Tear in My Heart,0,0,0,0,0,0,42098,0,0,0,0,0,modern rock
Twenty One Pilots,The Judge,0,0,0,0,0,0,38591,0,0,0,0,0,None
Twin Temple,Satan's a Woman,0,0,0,0,0,4640,0,0,0,0,0,0,None
Twin Temple,The Devil (Didn't Make Me Do It),0,0,0,0,0,0,4066,0,0,0,0,0,None
Twinzy,Yeni Sevgili,183867,0,0,0,0,0,0,0,0,0,0,0,None
Twista,Slow Jamz,0,0,0,0,0,0,0,0,0,0,316053,0,None
Two Door Cinema Club,Undercover Martyn,0,0,0,0,0,166573,0,0,0,0,0,0,None
Two Door Cinema Club,What You Know,0,0,0,0,0,0,0,0,0,0,0,60723,None
Ty Dolla $ign,"Your Turn (feat. Musiq Soulchild, Tish Hyman & 6LACK)",0,0,0,0,1310,0,0,0,0,0,0,0,None
Tyla,Water - Remix,0,0,0,0,0,0,0,0,0,0,4310,0,None
Tyler Bates,Frank's Choice,76394,0,0,0,0,0,0,0,0,0,1045,0,None
Tyler James Williams,Don't Run Away,0,152918,376980,0,0,0,0,153663,0,0,35179,75280,teen pop
"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),0,255653,0,0,255653,0,0,0,0,0,0,0,None
"Tyler, The Creator",ARE WE STILL FRIENDS?,529924,3552,175866,0,0,0,0,0,0,0,0,0,hip hop
"Tyler, The Creator",BEST INTEREST,0,127921,0,90392,0,0,127921,0,0,0,0,0,None
"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),0,0,0,0,320720,0,0,0,0,0,0,0,None
"Tyler, The Creator",Droppin' Seeds (feat. Lil' Wayne),0,0,0,0,60000,0,0,0,0,0,0,0,None
"Tyler, The Creator",EARFQUAKE,0,190066,650,5247,831,190066,0,1088,0,0,650,0,hip hop
"Tyler, The Creator",Foreword (feat. Rex Orange County),0,0,0,0,194080,0,0,0,0,0,0,0,None
"Tyler, The Creator","GONE, GONE / THANK YOU",0,1706,0,0,0,0,0,0,0,0,19642,0,hip hop
"Tyler, The Creator",Garden Shed (feat. Estelle),0,0,0,0,223946,0,0,0,0,0,0,0,None
"Tyler, The Creator",I Ain't Got Time!,0,0,0,0,206266,0,0,0,0,0,0,0,None
"Tyler, The Creator",I THINK,213293,25223,0,0,0,0,0,0,212013,0,212013,14998,hip hop
"Tyler, The Creator",November,0,0,0,0,164330,0,0,0,0,0,0,0,None
"Tyler, The Creator",Pothole (feat. Jaden Smith),0,0,0,0,237000,237000,0,0,0,0,0,0,None
"Tyler, The Creator",SORRY NOT SORRY,0,0,0,206049,0,0,0,0,0,0,0,0,None
"Tyler, The Creator",See You Again (feat. Kali Uchis),0,180386,0,0,180386,0,0,0,0,0,0,0,None
"Tyler, The Creator",Sometimes...,0,0,0,0,36160,0,0,0,0,0,0,0,None
"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),0,0,0,0,194933,0,0,0,0,0,0,0,None
"Tyler, The Creator",Who Dat Boy (feat. A$AP Rocky),0,0,0,0,205093,0,0,0,0,0,0,0,None
"Tyler, The Creator","You're A Mean One, Mr. Grinch",33045,0,0,0,0,0,0,0,0,0,0,0,hip hop
Tulay German,Burcak Tarlasi,0,0,0,191,0,0,0,0,0,0,0,0,None
Tulay Ozer,Buklum Buklum,0,0,0,39637,0,0,0,0,0,0,0,0,None
ULBE,NIKE PRO,0,2298,0,76740,1068,134551,1021,90203,261812,0,24426,938,None
ULTRA SUNN,Keep Your Eyes Peeled,1728,0,0,0,0,12095,0,1690,0,0,0,45488,None
UMI,Midnight Blues,0,0,0,0,0,147304,0,0,0,0,0,0,None
USHER,Good Good,0,0,0,0,0,0,0,247100,0,0,0,0,None
USHER,Good Good - Jax Jones Midnight Snacks Dub,0,0,0,0,0,0,0,0,0,0,2600,0,None
UZI,1 NUMARA,1088,0,0,0,0,0,0,0,0,0,155163,15532,None
UZI,AGZI BOZUK,83839,0,0,0,0,0,0,0,0,0,126137,381297,None
UZI,ARASAN DA,101284,6107,810,4732,309344,3610,0,53950,757638,27474,56912,4863,None
UZI,AGZI BOZUK,0,0,0,0,0,0,0,0,736916,0,3820,87603,None
UZI,BUL AGLAMAYA BAHANE,0,0,0,0,0,0,0,0,0,0,487492,0,None
UZI,CEHENNEM,1555,183214,0,133027,1927,58165,1578,0,223638,650,33386,0,None
UZI,CINDY,11518,1486,1021,4550,119206,0,234081,1258,131634,0,8718,125543,None
UZI,Caney,0,0,0,0,0,3754,20570,103825,261707,0,0,2367,None
UZI,DENE,332904,0,0,0,0,0,0,0,0,0,528431,1268518,None
UZI,DIE ZONA,0,0,0,0,0,0,0,0,0,0,145161,8681,None
UZI,Davetiye,0,0,0,0,0,0,1973,41820,450117,2020,359950,699110,None
UZI,Dus Yakamdan,0,82540,1857,0,41505,3047,0,0,7466,0,0,137236,None
UZI,Elhamdulillah,0,2066,0,59725,45796,0,0,5230,307974,164648,0,4650,None
UZI,Favela,2879,0,0,0,0,0,0,1114,237081,5276,2220,2005,None
UZI,GUCCI BAG,0,0,0,0,0,0,0,0,0,0,143281,1556,None
UZI,Gecenin Icine Gir,0,0,0,0,0,0,0,0,0,0,103815,1514,None
UZI,HESAP,161424,835,158731,1671,3768,3950,238452,58537,412756,1044,158731,122068,None
UZI,ILERLE,0,0,0,0,0,0,0,0,0,0,134730,0,None
UZI,KURSUN DELIKLERI,3366,106070,4109,6384,162789,2160,122061,0,499086,83120,133510,3626,None
UZI,Krvn,48506,95072,0,0,41634,3527,0,7013,17399,1555,1648,1002,None
UZI,MAGAZIN,0,0,0,0,0,0,0,0,0,0,163200,368938,None
UZI,MUFASA,0,0,0,0,0,0,0,0,0,0,80682,1600,None
UZI,Mahalle,0,0,0,0,0,0,0,0,0,0,152301,0,None
UZI,Makina,0,1973,4953,928,0,0,13805,0,9562,0,88466,1024,None
UZI,NEGATIF,871502,104350,0,171290,0,213381,192599,1084510,2203744,427583,763863,940994,None
UZI,NEYSE,0,0,0,0,0,0,0,0,0,0,27029,0,None
UZI,Nedenini Sorma,243205,0,0,0,0,0,0,0,0,0,0,84704,None
UZI,Outro,192694,0,0,0,0,0,0,0,192694,0,325893,434256,None
UZI,PALAVRA,0,0,0,0,0,0,0,0,0,0,51349,3861,None
UZI,PAPARAZZI,1973,1021,4160,1330,0,2368,20201,0,6543,0,28064,0,None
UZI,PARA,176708,0,0,0,0,0,1927,0,305329,0,1080,0,None
UZI,Paranoya,212114,213622,77876,0,3393,212114,0,2760,1171610,0,575278,0,None
UZI,RUN RUN,188707,0,1695,0,0,464,58699,23121,39395,835,1150,0,None
UZI,SENIN UGRUNA,232178,859,0,623,120251,2046041,871114,611941,1647148,245938,415193,8143,None
UZI,SIMARIK,689708,0,0,0,0,0,0,0,0,0,517281,1221848,None
UZI,TURKISH BOY,26330,0,0,1570,0,0,57145,0,121455,24480,0,0,None
UZI,UNUTTUM,237005,137433,0,69172,1346,121310,0,0,704579,0,61836,1173,None
UZI,Umrumda Degil,136997,61787,4480,29987,187849,9393,1509,0,13164,0,134610,0,None
UZI,VAMPIR,0,0,65578,1580,0,67890,0,50178,649082,1021,117670,0,None
UZI,Vur,0,0,0,0,0,23360,0,10517,698309,155729,21715,499680,None
UZI,XXL,407238,178746,67453,7340,0,236437,415754,94226,630795,0,604148,131071,None
UZI,ZOR,564049,9983,1578,15900,172685,15114,3433,0,585981,0,171641,0,None
Ufo361,COBAIN,0,0,0,0,0,0,0,0,28586,0,0,0,None
Ufo361,Fallen,88157,0,0,0,0,0,201169,0,0,0,0,273485,None
Ufo361,GET THE FUCK OUT,0,3157,0,0,0,0,0,0,0,0,0,0,None
Ufo361,Kapat Isiklarini,159722,0,0,0,0,0,0,0,0,0,0,329421,None
Ufo361,Kendini Kaybet,0,0,0,0,0,0,32760,0,0,0,0,0,None
Ufo361,Lights Out,0,0,0,0,0,0,81270,0,0,0,0,0,None
Ufo361,NO REPLY,0,0,0,21437,0,0,22440,0,207281,1950,15640,1471,None
Ufo361,Schwarz & Weiss,0,0,0,0,0,0,105380,0,0,0,0,0,None
Ufo361,VNVKIN,0,0,0,0,0,0,0,0,0,0,100307,0,None
Ufo361,Yemin Olsun,0,0,0,0,0,0,0,0,0,0,9792,0,None
Ufo361,Zombie,0,0,0,0,0,0,110600,0,0,0,0,0,None
Ufuk Kevser,Sar Bu Sehri - Remix,0,0,0,0,0,0,0,0,0,0,0,0,None
Ulver,Kveldsang,59598,92421,0,0,0,0,0,0,0,0,0,92421,black metal
Umut Kapaklikaya,Donmuyor Dunya,0,1044,0,0,8846,0,0,0,0,0,2627,0,None
Umut Kapaklikaya,Zaman,203081,1509,0,0,0,0,0,3071,1130,0,0,0,None
Umut Kaya,Mevsimler Gecerken,3830,198530,0,0,0,0,0,0,0,0,0,0,None
Umut Kaya,Mor Yazma,0,0,0,0,0,0,0,511,0,0,0,0,None
Umut Timur,Vermedin,0,0,0,0,0,135521,817643,135209,497944,0,0,0,None
Unions,Bury,0,0,0,0,0,6040,0,0,0,0,0,0,None
Unlike Pluto,Everything Black,0,0,0,0,0,0,746,231880,0,0,2005,13781,None
Ursine Vulpine,And So My Heart Became A Void,0,0,0,0,0,293253,0,0,0,0,0,0,None
Ursine Vulpine,Lovers Death,0,0,0,0,0,11520,0,0,0,0,0,0,None
Uzayzaman Yolcusu,Sakinlikten Kastim,0,0,149654,0,0,0,0,0,0,0,0,0,None
Ugur Ozturk,YAN YANA,0,0,0,0,104420,158476,306795,0,10474,164398,4053,103829,None
